MDS1,MDS2,entity_id,canonical_metabolite,study_id,matrix_clean,mode_clean,phase_clean
0.3229209569447117,0.08379583540430617,IK_YSLVYCWXAPPBIQ-UHFFFAOYSA-N,7-Methyl-cholic acid,MTBLS11904,plasma,Negative,Reverse phase/C18
-0.5010538915871681,-1.0211971380426461,IK_OUYCCCASQSFEME-QMMMGPOBSA-N,L-Tyrosine,MTBLS11904,plasma,Negative,Reverse phase/C18
0.9896397105472128,-0.21200401863473706,IK_BLWYXBNNBYXPPL-YFKPBYRVSA-N,"L-Proline, methyl ester",38720721,serum,Not reported,Reverse phase/C18
-0.0904534528403384,-0.795601075158104,IK_FUSGACRLAFQQRL-UHFFFAOYSA-N,1-Ethyl-1-nitrosourea,35829770,plasma,Positive,HILIC
-0.10680204224452125,-0.8629124444949284,IK_MTCFGRXMJLQNBG-REOHCLBHSA-N,L-Serine,28880465,serum,Positive,LC-MS/unspecified
0.041476988694134395,-0.10673311453488583,IK_PABVKUJVLNMOJP-UHFFFAOYSA-M,Glutamyl-Cysteine,24167579,serum,Positive,Reverse phase/C18
2.2965943893101626,-1.5518850561296706,IK_IPCSVZSSVZVIGE-UHFFFAOYSA-N,Palmitic acid,24058461,plasma,Not reported,LC-MS/unspecified
-0.2154132453325925,0.0743844880984793,IK_FFDNVMGPKVVVOG-JCTPYMPQSA-N,Fuegin,MTBLS11904,plasma,Negative,Reverse phase/C18
-0.15418436418692882,0.10078689505876406,IK_WOODKECARRKLJJ-DIJRFRLPSA-N,"7alpha,12alpha,26-trihydroxycholest-4-en-3-one",MTBLS11904,plasma,Negative,Reverse phase/C18
-0.11988673816977248,-1.4406373143323654,IK_MWOOGOJBHIARFG-UHFFFAOYSA-N,Vanillin,35829770,plasma,Positive,Reverse phase/C18
-0.08962266564819794,-0.8195078873588963,IK_SBAJRGRUGUQKAF-UHFFFAOYSA-N,"3,3'-Iminodipropionitrile",35829770,plasma,Positive,HILIC
-0.17162215283172247,0.08433666186107863,IK_LSVHZFZMMXHHBS-MNBASXMYSA-N,"10,11-dihydro-20-trihydroxy-leukotriene B4",MTBLS11904,plasma,Negative,Reverse phase/C18
0.816154704212354,1.136786294469347,IK_WJXQFVMTIGJBFX-UHFFFAOYSA-N,4-Methoxytyramine,ST003159,serum,Positive,HILIC
0.31280262470059805,-0.4202630409402577,IK_CWLQUGTUXBXTLF-YFKPBYRVSA-N,N-Methylproline,38720721,serum,Not reported,Reverse phase/C18
