PC1,PC2,entity_id,canonical_metabolite,study_id,matrix_clean,mode_clean,phase_clean
-0.2779056971208771,-0.09136476547801273,IK_AAOVKJBEBIDNHE-UHFFFAOYSA-N,Diazepam,MTBLS11904,plasma,Positive,Reverse phase/C18
-0.04943433114722201,-0.07440068272431054,IK_ABDMBNAKYBUEEX-QCLAVDOMSA-N,Ecgonine Ethyl Ester,MTBLS11904,plasma,Positive,Reverse phase/C18
0.2477425279235204,-0.05263584920164452,IK_ABFZMYIIUREPLL-ASWJIRIHSA-N,Glycochenodeoxycholic acid 3-glucuronide,MTBLS11904,plasma,Negative,Reverse phase/C18
0.7702237529352579,-0.014365539523299511,IK_ABOLXXZAJIAUGR-JPMMFUSZSA-N,Ibuprofen glucuronide,MTBLS11904,plasma,Negative,Reverse phase/C18
-0.26451655985148836,-0.09015741624315632,IK_ABXDBVMGRKZFRC-IOSLPCCCSA-N,3'-O-Methylinosine,MTBLS11904,plasma,Negative,Reverse phase/C18
0.328899210707005,-0.04669134558873192,IK_ACSFOIGNUQUIGE-AIPUTVCKSA-N,Dihydrocortisol,MTBLS11904,plasma,Negative,Reverse phase/C18
7.837458139967402,0.5032899079208764,IK_ACVGWSKVRYFWRP-UHFFFAOYSA-N,Rutaecarpine,MTBLS11904,plasma,Negative,Reverse phase/C18
0.34738747129556957,-0.04493651893005801,IK_ACXPNSWGVZLPRG-UHFFFAOYSA-N,3-Hydroxyeicosanoylcarnitine,MTBLS11904,plasma,Positive,Reverse phase/C18
-0.3319908638395748,-0.09538060865777756,IK_ADEORFBTPGKHRP-UHFFFAOYSA-N,"1H-Pyrrole-2,5-dione, 1-[7-(dimethylamino)-4-methyl-2-oxo-2H-1-benzopyran-3-yl]-",MTBLS11904,plasma,Positive,Reverse phase/C18
0.005360925104987101,-0.07033211480901214,IK_ADFXKUOMJKEIND-UHFFFAOYSA-N,"N,N'-Dicyclohexylurea",MTBLS11904,plasma,Positive,Reverse phase/C18
0.06643253247228981,-0.0659163065220682,IK_ADHNYKZHPOEULM-BQBZGAKWSA-N,Met-Glu,MTBLS11904,plasma,Negative,Reverse phase/C18
0.42342624503120274,-0.03929061213474622,IK_ADQUXZRKOKKULD-CZOXBATISA-N,"15-Hydroxynorandrostene-3,17-dione glucuronide",MTBLS11904,plasma,Positive,Reverse phase/C18
-0.03532129798777685,-0.07335278480133917,IK_ADUKCCWBEDSMEB-NSHDSACASA-N,Prenalterol,MTBLS11904,plasma,Positive,Reverse phase/C18
0.00834921913619793,-0.07011023339376318,IK_ADVNUIUADIXWMI-OLZOCXBDSA-N,"(2-((3,5-Di-t-butyl-4-hydroxyphenyl)thio)-1-methylpropoxy)acetic acid",MTBLS11904,plasma,Positive,Reverse phase/C18
-0.6002272542254932,-0.11529725900045538,IK_AEAMHDRXCYEOCU-HTDYWKJCSA-N,PC(18:0/18:1(11Z)),MTBLS11904,plasma,Positive,Reverse phase/C18
0.10045377285396621,-0.06327143610750607,IK_AEAPORIZZWBIEX-DTBDINHYSA-N,Rostafuroxin,MTBLS11904,plasma,Positive,Reverse phase/C18
0.2619826161361845,-0.05159280196506933,IK_AEESIZVTDUAOEG-MWQVBOBVSA-N,"Pentadeca-3,6,9-trienedioylcarnitine",MTBLS11904,plasma,Negative,Reverse phase/C18
-0.15124344412378712,-0.0819600464387118,IK_AEFNZGGBWOQYID-KQPZCCJBSA-N,Demethylphylloquinol,MTBLS11904,plasma,Positive,Reverse phase/C18
0.15462062739199747,-0.05945677173530321,IK_AEMOLEFTQBMNLQ-AQKNRBDQSA-N,D-Glucuronic Acid,MTBLS11904,plasma,Negative,Reverse phase/C18
-0.3347420541893531,-0.09530123989714834,IK_AEMOLEFTQBMNLQ-QIUUJYRFSA-N,Beta-D-Glucopyranuronic acid,MTBLS11904,plasma,Negative,Reverse phase/C18
-2.03758518681902,-0.5787727627486414,IK_AEMOLEFTQBMNLQ-QIUUJYRFSA-N,Beta-D-Glucopyranuronic acid,24167579,serum,Positive,Reverse phase/C18
-0.25021219788649335,-0.08930851282930194,IK_AEOYRSISBCASMX-UHFFFAOYSA-N,4-Phenylbutanoylcarnitine,MTBLS11904,plasma,Positive,Reverse phase/C18
-0.13127217075877995,-0.08047717222949138,IK_AERBNCYCJBRYDG-KSZLIROESA-N,Phytosphingosine,MTBLS11904,plasma,Positive,Reverse phase/C18
-0.10251353735538313,-0.0783418331863166,IK_AERBNCYCJBRYDG-RGBJRUIASA-N,4-hydroxysphinganine,MTBLS11904,plasma,Positive,Reverse phase/C18
0.28535172246957297,-0.0498810793185215,IK_AEURJYQWJBBJDQ-RRSKNPHNSA-N,PC(22:1(13Z)/LTE4),MTBLS11904,plasma,Negative,Reverse phase/C18
0.09880907930384289,-0.054775340282986466,IK_AFENDNXGAFYKQO-UHFFFAOYSA-N,2-hydroxybutyric acid,ST001814,plasma,Positive,GC-MS
-0.2890370298724987,-0.10775478626070975,IK_AFENDNXGAFYKQO-UHFFFAOYSA-N,2-hydroxybutyric acid,38720721,serum,Not reported,Reverse phase/C18
0.3896116172809486,-0.04224432917534442,IK_AFKRZUUZFWTBCC-WSTZPKSXSA-N,Penethamate,MTBLS11904,plasma,Negative,Reverse phase/C18
-2.864107392334859,3.153299703660082,IK_AFWBWPCXSWUCLB-WDSKDSINSA-N,Pro-Ser,38720721,serum,Not reported,Reverse phase/C18
-0.8288761425168992,-0.1322745225836228,IK_AFWKBSMFXWNGRE-ONEGZZNKSA-N,Dehydrozingerone,MTBLS11904,plasma,Positive,Reverse phase/C18
-0.03372359673425723,-0.07323415520964319,IK_AFWVBXLXFDAISA-GPRPIQDKSA-N,Eriojaposide B,MTBLS11904,plasma,Positive,Reverse phase/C18
-7.291839300773706e-4,1.9544046902377472,IK_AGBQKNBQESQNJD-SSDOTTSWSA-N,Lipoic acid,38720721,serum,Not reported,Reverse phase/C18
-0.17813809199462335,-0.08395698403748161,IK_AGGWFDNPHKLBBV-YUMQZZPRSA-N,Val-Cit,MTBLS11904,plasma,Positive,Reverse phase/C18
0.16655630244360609,-0.058582516184795694,IK_AGMMTXLNIQSRCG-UHFFFAOYSA-N,Quinethazone,MTBLS11904,plasma,Negative,Reverse phase/C18
0.009414354107625717,-0.07003114639078803,IK_AGOYDEPGAOXOCK-KCBOHYOISA-N,Clarithromycin,MTBLS11904,plasma,Positive,Reverse phase/C18
1.0045943251902563,0.002801459376029436,IK_AGPIOXWTGKGPPK-UHFFFAOYSA-N,Cyclo(glycylleucylvalylleucylprolylseryl),MTBLS11904,plasma,Negative,Reverse phase/C18
-0.049099048821342986,-0.07421117655483278,IK_AGPKZVBTJJNPAG-UHFFFAOYNA-N,Isoleucine,ST001814,plasma,Positive,GC-MS
-0.3063486816744371,-0.14667773453613486,IK_AGPKZVBTJJNPAG-UHFFFAOYNA-N,Isoleucine,37755270,serum,Not reported,Reverse phase/C18
0.12850231672385165,-0.06118882179986487,IK_AGPKZVBTJJNPAG-UHFFFAOYSA-N,(+/-)-erythro-Isoleucine,MTBLS11904,plasma,Positive,Reverse phase/C18
0.00908889617010827,-0.07005531192020223,IK_AGPKZVBTJJNPAG-WHFBIAKZSA-N,L-Isoleucine,MTBLS11904,plasma,Positive,Reverse phase/C18
0.2322350118329138,-1.4706457292920898,IK_AGPKZVBTJJNPAG-WHFBIAKZSA-N,L-Isoleucine,28880465,serum,Positive,LC-MS/unspecified
0.1271708982757976,-0.06128768004703784,IK_AGSPXMVUFBBBMO-UHFFFAOYSA-N,Beta-Aminopropionitrile,MTBLS11904,plasma,Positive,Reverse phase/C18
0.12283155106837099,-0.061785234194944555,IK_AGVRWBBFKKEVAX-QIEOIKHQSA-N,LysoPI(0:0/18:0),MTBLS11904,plasma,Negative,Reverse phase/C18
-0.07183221998491293,-0.07604381907535548,IK_AHANXAKGNAKFSK-PDBXOOCHSA-N,Dihomo-alpha-linolenic acid,MTBLS11904,plasma,Negative,Reverse phase/C18
0.12026124574655422,-0.06197350158943474,IK_AHJCDQGRYVBQQZ-NSCUHMNNSA-N,Methoxymalic acid,MTBLS11904,plasma,Negative,Reverse phase/C18
0.34436959030386644,-0.04516059789249592,IK_AHLPHDHHMVZTML-SCSAIBSYSA-N,D-Ornithine,MTBLS11904,plasma,Positive,Reverse phase/C18
0.23758984964416227,-0.053089032428472654,IK_AHLPHDHHMVZTML-UHFFFAOYSA-N,Ornithine,MTBLS11904,plasma,Positive,Reverse phase/C18
-0.12232707874441129,-0.0838336342354794,IK_AHLPHDHHMVZTML-UHFFFAOYSA-N,Ornithine,ST001814,plasma,Positive,GC-MS
0.5077741481062936,-0.7958266617312403,IK_AHLPHDHHMVZTML-UHFFFAOYSA-N,Ornithine,28880465,serum,Positive,LC-MS/unspecified
0.2534485196768936,-0.05191152021385631,IK_AHTAWKLQNJKVCN-UHFFFAOYSA-N,4-Oxooctanoylcarnitine,MTBLS11904,plasma,Positive,Reverse phase/C18
-0.13849141637288825,-0.08101320431010234,IK_AHWXJDWBIIDPKS-TZUVPVEASA-N,GPCho(22:6/18:0),MTBLS11904,plasma,Positive,Reverse phase/C18
1.162889739912544,0.014396162710949054,IK_AIQDYKMWENWVQJ-QIUUJYRFSA-K,Alpha-D-glucuronate 1-phosphate,MTBLS11904,plasma,Negative,Reverse phase/C18
-0.12616317622659143,-0.080023411853945,IK_AIUFHSHETJXZFR-ATCSHJOVSA-N,"DG(18:3(9,11,15)-OH(13)/i-15:0/0:0)",MTBLS11904,plasma,Negative,Reverse phase/C18
0.40524026187405227,-0.04109957380771406,IK_AJBBHZDIKZCZAI-UHFFFAOYSA-N,"8,11-eicosadiynoic acid",MTBLS11904,plasma,Negative,Reverse phase/C18
0.0077278908928159785,-0.07015636700572778,IK_AJMZUFBKADIAKC-SKTOPKGQSA-N,"DG(18:0/18:2(9Z,12Z)/0:0)",MTBLS11904,plasma,Positive,Reverse phase/C18
4.984167043972525,0.2942941962018626,IK_AJOQSQHYDOFIOX-UHFFFAOYSA-N,Pheneturide,MTBLS11904,plasma,Negative,Reverse phase/C18
-0.08134530707767333,-0.07674062641628518,IK_AJSDVNKVGFVAQU-PRJMDXOYSA-N,Cladinose,MTBLS11904,plasma,Negative,Reverse phase/C18
-0.04101808824200612,-0.07378676873673728,IK_AJSJFDUIZFXAQY-UHFFFAOYSA-N,Malathion monocarboxylic acid,MTBLS11904,plasma,Negative,Reverse phase/C18
-0.6179794972911842,-0.11661536939750408,IK_AJTJVNKPLZTLHV-RJJHQZCFSA-N,"PE(18:2(9Z,12Z)/20:5(5Z,8Z,11Z,14Z,17Z))",MTBLS11904,plasma,Positive,Reverse phase/C18
-0.01591217920767515,-0.07191165052737812,IK_AJWIFVNLXHFTFD-NSCUHMNNSA-N,Methyl 7-epi-12-hydroxyjasmonate glucoside,MTBLS11904,plasma,Positive,Reverse phase/C18
-0.23107303431550041,-0.08770777004436248,IK_AKASWINDKIEEBO-ZJUUUORDSA-N,(+)-Rotundifolone,MTBLS11904,plasma,Negative,Reverse phase/C18
-0.010172286990226816,-0.07148546149421428,IK_AKUJBENLRBOFTD-RPRRAYFGSA-N,Dexamethasone acetate,MTBLS11904,plasma,Positive,Reverse phase/C18
0.6111266274243791,-0.025353789888428846,IK_ALPFACMJGXQCHP-TUUIQCBBSA-N,DG(PGD2/0:0/18:0),MTBLS11904,plasma,Positive,Reverse phase/C18
-0.04132747381310546,-0.07379874578753717,IK_ALTAAUJNHYWOGS-UHFFFAOYSA-N,Trans-4-Hydroxycyclohexylacetic acid,MTBLS11904,plasma,Positive,Reverse phase/C18
-0.2842222414845477,-0.09160080285068065,IK_AMDPNECWKZZEBQ-UHFFFAOYSA-N,"5,5-Diphenyl-2-thiohydantoin",MTBLS11904,plasma,Negative,Reverse phase/C18
-0.41722820488201284,-0.10134312317543065,IK_AMPNNTLXPJCDJF-UHFFFAOYSA-N,Ethylenediaminetetraaceticacid,MTBLS11904,plasma,Negative,Reverse phase/C18
0.03911977369192196,-0.0678255082062345,IK_AMTPYFGPPVFBBI-UHFFFAOYSA-N,Acedapsone,MTBLS11904,plasma,Positive,Reverse phase/C18
-0.01463993522051232,-0.07181718656542152,IK_AMXYRHBJZOVHOL-UHFFFAOYSA-N,"2,6-Nonadien-1-ol",MTBLS11904,plasma,Positive,Reverse phase/C18
0.0779084244228871,-0.06494543649666502,IK_ANGCIHCSPJLGME-UHFFFAOYSA-N,Physalolactone B,MTBLS11904,plasma,Positive,Reverse phase/C18
-0.1341421169331311,-0.08069026710049147,IK_ANKFOZDLPDQNEO-UHFFFAOYSA-N,N-Myristoyl Arginine,MTBLS11904,plasma,Positive,Reverse phase/C18
-0.09026449053091325,-0.07743233731626134,IK_ANKFPIBCTISOBX-UHFFFAOYSA-N,Petasalbin,MTBLS11904,plasma,Positive,Reverse phase/C18
0.5000863470102177,-0.0335985717274698,IK_ANQQVTWQIBPDKQ-UHFFFAOYSA-N,11-Oxohexadecanoic acid,MTBLS11904,plasma,Positive,Reverse phase/C18
-0.44827868743157234,-0.10361748565158238,IK_ANVLMUZOIWITMQ-UHFFFAOYSA-N,"3-[(1R,2R,3S)-3-Carboxy-1,2,3-trihydroxypropyl]dioxirane-3-carboxylic acid",MTBLS11904,plasma,Negative,Reverse phase/C18
-0.7765983843574399,-0.12766599829547248,IK_AOCBVTCNGCHPPQ-UHFFFAOYSA-N,4-Amino-3-hydroxybutanoylcarnitine,MTBLS11904,plasma,Negative,Reverse phase/C18
0.2693094654055888,-0.051056130595858715,IK_AODPIQQILQLWGS-GXBDJPPSSA-N,Tetrahydrocortisol,MTBLS11904,plasma,Negative,Reverse phase/C18
-0.35400364518614735,-0.09701506584970453,IK_AOHCBEAZXHZMOR-ZDUSSCGKSA-N,Lenticin,MTBLS11904,plasma,Positive,Reverse phase/C18
0.029502843900200446,-0.06862130498771224,IK_AOMXURITGZJPKB-ZETCQYMHSA-N,N-OMEGA-PROPYL-L-ARGININE,MTBLS11904,plasma,Negative,Reverse phase/C18
0.009442637465110305,-0.07009065964776909,IK_AOPMSFXOYJXDNJ-IRFSQMTFSA-N,Plumieride,MTBLS11904,plasma,Negative,Reverse phase/C18
0.10002377684482167,-0.06345584063017602,IK_AOQMRUTZEYVDIL-UHFFFAOYSA-N,Flupoxam,MTBLS11904,plasma,Negative,Reverse phase/C18
0.677249571371533,-0.021175641655023517,IK_AORCXYMSPVAQIZ-UHFFFAOYSA-N,"1,4-Ipomeadiol",MTBLS11904,plasma,Negative,Reverse phase/C18
0.395370220314209,-1.6599526985366684,IK_AOXITOVWUAKZHT-CCKFTAQKSA-N,Glycyl Phenylalanine,28880465,serum,Positive,LC-MS/unspecified
0.1416093893727602,-0.06021561659465227,IK_APOJPGQGVODAOE-AUPUWKESSA-N,PE(PGJ2/20:0),MTBLS11904,plasma,Positive,Reverse phase/C18
-0.08331152852468524,-0.07691607718868454,IK_APZFKAJBLBCEFG-YIAAKVKQSA-N,"MG(0:0/20:3(6,8,11)-OH(5)/0:0)",MTBLS11904,plasma,Positive,Reverse phase/C18
0.03169341893082457,-0.06837691795466327,IK_AQAKHZVPOOGUCK-XPUUQOCRSA-N,Gamma-Glutamylvaline,MTBLS11904,plasma,Positive,Reverse phase/C18
0.48911496881589744,-0.0349559831072129,IK_AQPJRTNUBAWORL-RXMQYKEDSA-N,2-Hydroxy-L-methionine,MTBLS11904,plasma,Negative,Reverse phase/C18
1.1582218279350653,0.014054251180663807,IK_AQTYXAPIHMXAAV-UHFFFAOYSA-N,2-methoxyphenol sulfate,MTBLS11904,plasma,Negative,Reverse phase/C18
0.3077760220435699,1.9749696247412774,IK_AQTYXAPIHMXAAV-UHFFFAOYSA-N,2-methoxyphenol sulfate,38720721,serum,Not reported,Reverse phase/C18
-0.21373133941613456,-0.08659979595514797,IK_AQZMUAMGLNHYRT-SESCJMQFSA-N,"PE-NMe2(15:0/20:2(11Z,14Z))",MTBLS11904,plasma,Positive,Reverse phase/C18
0.25168576013904,0.002783555907257651,IK_ARBHXJXXVVHMET-UHFFFAOYSA-N,2-Oxoarginine,24167579,serum,Positive,Reverse phase/C18
0.13080836441772334,-0.06120095416998239,IK_ARFRZOLTIRQFCI-NGQYDJQZSA-N,8-O-Acetyl shanzhiside methyl ester,MTBLS11904,plasma,Negative,Reverse phase/C18
-0.8980507154051797,-0.1374107596660904,IK_ARJPPNFIEQKVBB-UHFFFAOYSA-N,Acetamidopropanal,MTBLS11904,plasma,Positive,Reverse phase/C18
-0.026119718984248304,-0.0726695647320744,IK_ARSJQOAYGVNWEK-MLCWLASSSA-N,N-Ethyl trans-2-cis-6-nonadienamide,MTBLS11904,plasma,Positive,Reverse phase/C18
-0.0496744068941609,-0.07442082027950359,IK_ASBJGPTTYPEMLP-UWTATZPHSA-N,3-Chloro-D-alanine,MTBLS11904,plasma,Negative,Reverse phase/C18
-0.050206194031580165,-0.0744597720038842,IK_ASCFNMCAHFUBCO-UHFFFAOYSA-N,Phosphoglycolic acid,MTBLS11904,plasma,Negative,Reverse phase/C18
0.18434718625630356,-0.2507866291303884,IK_ASJJOPLGTKDUEX-UWDAMKIQSA-N,TG 18:1_18:1_19:1,37755270,serum,Not reported,Reverse phase/C18
-0.011267531576352473,-0.0716076224553915,IK_ASMYXLDPYBVDFS-UHFFFAOYSA-N,Apigenin 7-arabinoside,MTBLS11904,plasma,Negative,Reverse phase/C18
0.07234605519435026,-0.06535844480068885,IK_ASPCIAWQVXVATP-VWXYMJEFSA-N,Lucidenic acid E2,MTBLS11904,plasma,Positive,Reverse phase/C18
-0.04621778815931868,-0.0741676325999143,IK_ASSAYFMXRNLTCY-UHFFFAOYSA-N,22-Acetylpriverogenin B,MTBLS11904,plasma,Negative,Reverse phase/C18
-0.23172027926046745,-0.08793548146687824,IK_ASWBNKHCZGQVJV-HSZRJFAPSA-N,LysoPC(16:0),MTBLS11904,plasma,Positive,Reverse phase/C18
0.1662267671168804,-0.0906302513598969,IK_ASWBNKHCZGQVJV-HSZRJFAPSA-N,LysoPC(16:0),ST003159,serum,Positive,HILIC
-0.24519487110556157,1.161550917234802,IK_ASWBNKHCZGQVJV-QHCPKHFHSA-N,LPC 16:0,37755270,serum,Not reported,Reverse phase/C18
0.06678705727432066,-0.06589033846953568,IK_ASWBNKHCZGQVJV-UHFFFAOYSA-N,1-Palmitoylphosphatidylcholine,MTBLS11904,plasma,Negative,Reverse phase/C18
-0.027983704516808882,-0.07280796617647935,IK_ASWVTGNCAZCNNR-UHFFFAOYSA-N,Sulfadimidine,MTBLS11904,plasma,Positive,Reverse phase/C18
0.07440934501922745,-0.06533202710561721,IK_ATFNSNUJZOYXFC-RQJHMYQMSA-N,Terreic acid,MTBLS11904,plasma,Negative,Reverse phase/C18
1.0019422540418421,0.0036644129196256314,IK_ATIPDCIQTUXABX-UWVGGRQHSA-N,Lysylleucine,MTBLS11904,plasma,Positive,Reverse phase/C18
0.24502450296274508,-0.05283493689774421,IK_ATMSEJBABXCWDW-UHFFFAOYSA-N,3-hydroxypentadecanoic acid,MTBLS11904,plasma,Negative,Reverse phase/C18
-0.5011775199788449,0.5864829367001307,IK_ATRNZOYKSNPPBF-UHFFFAOYSA-N,beta-Hydroxymyristic acid,38720721,serum,Not reported,Reverse phase/C18
0.43165237447140237,-0.039164959391283755,IK_ATROHALUCMTWTB-UHFFFAOYSA-N,Phoxim,MTBLS11904,plasma,Negative,Reverse phase/C18
0.5248629068417802,-0.032337545122026204,IK_ATTZFSUZZUNHBP-UHFFFAOYSA-N,Piperonyl sulfoxide,MTBLS11904,plasma,Negative,Reverse phase/C18
0.602031182279428,-0.026685181421269494,IK_ATXHVCQZZJYMCF-XUDSTZEESA-N,Allylestrenol,MTBLS11904,plasma,Negative,Reverse phase/C18
0.10974411381878488,-0.06258162501499756,IK_AUDMGMSPKITTQO-DEKGSFKZSA-N,"Cer(d16:1/20:4(6E,8Z,11Z,13E)-2OH(5S,15S))",MTBLS11904,plasma,Positive,Reverse phase/C18
-0.057274905004712245,-0.0749828484168861,IK_AUGHPTXZMAWCOH-XGKJNDTMSA-N,"PA(15:0/22:2(13Z,16Z))",MTBLS11904,plasma,Positive,Reverse phase/C18
-6.46654563668622,-5.954240592857571,IK_AURCBSWGPREGRQ-AQNFZCBMSA-M,C20:0 galactosylceramide,24058461,plasma,Not reported,LC-MS/unspecified
0.17004256483863958,-0.05810444308089169,IK_AURCBSWGPREGRQ-VGNRXBDKSA-N,3-O-Sulfogalactosylceramide (d18:1/20:0),MTBLS11904,plasma,Positive,Reverse phase/C18
0.037036500477413026,-0.06806948545971783,IK_AURFZBICLPNKBZ-FZCSVUEKSA-N,Alloepipregnanolone,MTBLS11904,plasma,Negative,Reverse phase/C18
-0.07227537595463797,-0.07607627896381206,IK_AUVVAXYIELKVAI-CKBKHPSWSA-N,Emetine,MTBLS11904,plasma,Negative,Reverse phase/C18
-0.29615791653615625,-0.09247505840118816,IK_AVFORCKFTWHFAR-ZSIFGTMLSA-N,8'-hydroxyabscisate,MTBLS11904,plasma,Negative,Reverse phase/C18
-0.19999300893825697,-0.0854312434891358,IK_AVFZOVWCLRSYKC-UHFFFAOYSA-N,1-Methylpyrrolidine,MTBLS11904,plasma,Negative,Reverse phase/C18
-0.17056743357578966,-0.0832759012815728,IK_AVGPOAXYRRIZMM-BYPYZUCNSA-N,D-Apiose,MTBLS11904,plasma,Negative,Reverse phase/C18
0.006307711285886513,-0.07026181566763336,IK_AVTUTJYTKKMVGB-BGXVWEPQSA-O,Pinotin A,MTBLS11904,plasma,Positive,Reverse phase/C18
-0.9228364841234966,0.26415389221569974,IK_AWDRATDZQPNJFN-VAYUFCLWSA-N,Taurodeoxycholic acid,ACS1517,serum,Negative,Reverse phase/C18
1.53101826688182,0.04294850069490516,IK_AWDRATDZQPNJFN-VAYUFCLWSA-N,Taurodeoxycholic acid,MTBLS11904,plasma,Positive,Reverse phase/C18
0.3234927041530447,-0.04708735771101791,IK_AWLYBJONQDYQAK-QTJNYWJXSA-N,Norchalciporyl propionate,MTBLS11904,plasma,Negative,Reverse phase/C18
0.14413259571851744,-0.060224991197256064,IK_AWNFWGNFOOJDNO-PTNGSMBKSA-N,Alpha-Amylcinnamyl formate,MTBLS11904,plasma,Negative,Reverse phase/C18
-0.16210174001347782,-0.1954513782629338,IK_AXCLECQLCBWNLZ-DZELQHPSSA-N,PC O-16:1_18:2,37755270,serum,Not reported,Reverse phase/C18
-1.0065964817681408,-0.14451272585987446,IK_AXLAMFZYXNDEGQ-MLWYYCKJSA-N,"PE-NMe(20:2(11Z,14Z)/20:0)",MTBLS11904,plasma,Negative,Reverse phase/C18
-1.578829383014187,-0.18642720923095898,IK_AXQACEQYCPKDMV-RZAWKFBISA-N,Naldemedine,MTBLS11904,plasma,Negative,Reverse phase/C18
-0.06521441951715565,-0.07555908320269875,IK_AXRIHSJZHOTGAE-ATZCPNFKSA-N,Senkyunolide N,MTBLS11904,plasma,Negative,Reverse phase/C18
-0.4651918604176606,-0.10527083178018329,IK_AXZGUCXCTZMPTR-UVGACIQRSA-N,"PC(18:0/22:4(7Z,10Z,13Z,16Z))",MTBLS11904,plasma,Positive,Reverse phase/C18
-0.04716318776761848,-0.07423688023400174,IK_AYFVYJQAPQTCCC-GBXIJSLDSA-N,L-Threonine,MTBLS11904,plasma,Negative,Reverse phase/C18
0.23080277293084867,-0.09537733625608408,IK_AYFVYJQAPQTCCC-GBXIJSLDSA-N,L-Threonine,ST003159,serum,Negative,Reverse phase/C18
0.3850496481932336,-0.29133498050243256,IK_AYFVYJQAPQTCCC-GBXIJSLDSA-N,L-Threonine,28880465,serum,Positive,LC-MS/unspecified
-0.001398989318598335,-0.06794304063626941,IK_AYFVYJQAPQTCCC-UHFFFAOYNA-N,Threonine,ST001814,plasma,Positive,GC-MS
-0.10273498289551397,-0.0783073612498977,IK_AYHSDYHVIFMJHB-NFPJMEHBSA-N,"PE-NMe(22:5(4Z,7Z,10Z,13Z,16Z)/18:2(9Z,12Z))",MTBLS11904,plasma,Negative,Reverse phase/C18
0.008497237856810527,-0.07015990728185653,IK_AYIZHKDZYOSOGY-IUCAKERBSA-N,Histidylmethionine,MTBLS11904,plasma,Negative,Reverse phase/C18
-0.24621794321349183,-0.08901193798745785,IK_AYJXHIDNNLJQDT-UHFFFAOYSA-N,"2,6,6-Trimethyl-2-cyclohexene-1,4-dione",MTBLS11904,plasma,Positive,Reverse phase/C18
0.25850790851890815,-0.05153585897754824,IK_AYKQJQVWUYEZNU-UHFFFAOYSA-N,Cysteinyl-Asparagine,MTBLS11904,plasma,Positive,Reverse phase/C18
0.04383156341181274,-0.06757176520637664,IK_AYSGOPOJGPEGSU-UHFFFAOYSA-N,"(5alpha,6beta,14alpha,20R,22R)-5,6,14,20,27-Pentahydroxy-1-oxowith-24-enolide",MTBLS11904,plasma,Negative,Reverse phase/C18
-0.8366017414585761,-0.1320610793126313,IK_AZKVWQKMDGGDSV-BCMRRPTOSA-N,Genipin,MTBLS11904,plasma,Negative,Reverse phase/C18
-0.6617027390360404,-0.11925020899724423,IK_AZYMCYXTLDIFNX-IRSOEJBUSA-N,"SM(d19:1/20:3(8Z,11Z,14Z)-2OH(5,6))",MTBLS11904,plasma,Negative,Reverse phase/C18
-5.478925478135734,10.516259370632293,IK_BAGQGBPETWVHAA-BHYOAKPMSA-N,PS 16:0_22:4,37755270,serum,Not reported,Reverse phase/C18
-0.004974712411781535,-0.07114669065651755,IK_BAQAVOSOZGMPRM-QBMZZYIRSA-N,Sucralose,MTBLS11904,plasma,Negative,Reverse phase/C18
-0.2905741476468077,-0.09206606260705406,IK_BAQMYDQNMFBZNA-MNXVOIDGSA-N,Biocytin,MTBLS11904,plasma,Negative,Reverse phase/C18
0.45812357473760223,-0.03722601711767917,IK_BATTZJIKLZSIAU-UHFFFAOYSA-N,Dukunolide A,MTBLS11904,plasma,Negative,Reverse phase/C18
0.36798161734580725,-1.666047444137477,IK_BAVYZALUXZFZLV-UHFFFAOYSA-N,Methylamine,28880465,serum,Positive,LC-MS/unspecified
0.49700493178682564,-0.1803286130624488,IK_BAZVSMNPJJMILC-STQMWFEESA-N,TG 46:4 Isomer A,37755270,serum,Not reported,Reverse phase/C18
-0.04694901737127943,-0.07421614766794099,IK_BBIXOODYWPFNDT-CIUDSAMLSA-N,Isoleucylproline,MTBLS11904,plasma,Positive,Reverse phase/C18
0.4651845303726699,-0.03670882196507705,IK_BBJIPMIXTXKYLZ-UHFFFAOYSA-N,3-Aminopentanedioic Acid,MTBLS11904,plasma,Negative,Reverse phase/C18
-0.1556478392579084,-0.0821830819186823,IK_BBYWOYAFBUOUFP-JOCHJYFZSA-N,PE(18:0/0:0),MTBLS11904,plasma,Negative,Reverse phase/C18
-0.0895248134970029,-0.07737741584270037,IK_BBZCPUCZKLTAJQ-UHFFFAOYSA-N,3-Methyloxindole,MTBLS11904,plasma,Positive,Reverse phase/C18
-0.5285389094473354,2.8437276181909312,IK_BCDGQXUMWHRQCB-UHFFFAOYSA-N,Aminoacetone,28880465,serum,Positive,LC-MS/unspecified
0.28611985974248433,-0.049824815356282165,IK_BCIWKKMTBRYQJU-UHFFFAOYSA-N,(S)-[8]-Gingerol,MTBLS11904,plasma,Negative,Reverse phase/C18
1.3336406657805893,-0.9764268724520861,IK_BCNUXXXHEIUHJB-UHFFFAOYSA-N,3-Methylene-indolenine,29518718,plasma,Positive,LC-MS/unspecified
-0.1481732703495455,-0.08163559024786218,IK_BCPDBSZPXWSVHR-BAIOGQDRSA-N,Acetyl-pepstatin,MTBLS11904,plasma,Negative,Reverse phase/C18
0.6216186892459484,-0.02525045062841895,IK_BCPQOBQIVJZOFL-UHFFFAOYSA-N,Recoflavone,MTBLS11904,plasma,Negative,Reverse phase/C18
