entity_id,true_label,predicted,confidence,prob__(3'->5')-dinucleotides and analogues,prob__2-arylbenzofuran flavonoids,"prob__3,4-dihydrocoumarins",prob__5'-deoxyribonucleosides,"prob__6,7-benzomorphans",prob__Alkyl halides,"prob__Allyl-type 1,3-dipolar organic compounds",prob__Anthracenes,prob__Azaphilones,prob__Azepanes,prob__Azepines,prob__Azobenzenes,prob__Azoles,prob__Azolidines,prob__Azolines,prob__Benzazepines,prob__Benzene and substituted derivatives,prob__Benzimidazoles,prob__Benzodiazepines,prob__Benzodioxanes,prob__Benzodioxoles,prob__Benzofurans,prob__Benzophenanthridine alkaloids,prob__Benzopyrans,prob__Benzothiazepines,prob__Benzothiazoles,prob__Benzothiophenes,prob__Benzothiopyrans,prob__Benzotriazoles,prob__Benzoxazines,prob__Benzoxazoles,prob__Benzoxepines,prob__Biotin and derivatives,prob__Carbothioic S-acids,prob__Carboximidic acids and derivatives,prob__Carboxylic acids and derivatives,prob__Cinchona alkaloids,prob__Cinnamaldehydes,prob__Cinnamic acids and derivatives,prob__Cinnamyl alcohols,prob__Coumarans,prob__Coumarins and derivatives,prob__Cytochalasans,prob__Daphniphylline-type alkaloids,prob__Depsides and depsidones,prob__Diarylheptanoids,prob__Diazanaphthalenes,prob__Diazinanes,prob__Diazines,prob__Dihydrofurans,prob__Dihydroisoquinolines,prob__Dihydrothiophenes,prob__Dioxanes,prob__Dithiolanes,prob__Emetine alkaloids,prob__Endocannabinoids,prob__Epoxides,prob__Ergoline and derivatives,prob__Fatty Acyls,prob__Flavin nucleotides,prob__Flavonoids,prob__Fluorenes,prob__Furanoid lignans,prob__Furans,prob__Glycerolipids,prob__Glycerophospholipids,prob__Halohydrins,prob__Harmala alkaloids,prob__Heteroaromatic compounds,prob__Homogeneous other non-metal compounds,prob__Hydroxy acids and derivatives,prob__Imidazopyridines,prob__Imidazopyrimidines,prob__Indanes,prob__Indenes and isoindenes,prob__Indoles and derivatives,prob__Indolizidines,prob__Isobenzofurans,prob__Isocoumarins and derivatives,prob__Isoflavonoids,prob__Isoindoles and derivatives,prob__Isoquinolines and derivatives,prob__Isothiocyanates,prob__Kavalactones,prob__Keto acids and derivatives,prob__Lactams,prob__Lactones,prob__Lignan glycosides,"prob__Linear 1,3-diarylpropanoids",prob__Macrolactams,prob__Macrolides and analogues,prob__Morphinans,prob__Naphthacenes,prob__Naphthalenes,prob__Naphthofurans,prob__Naphthopyrans,prob__Neoflavonoids,prob__Non-metal oxoanionic compounds,prob__Nucleoside and nucleotide analogues,prob__Organic carbonic acids and derivatives,prob__Organic oxoanionic compounds,prob__Organic phosphonic acids and derivatives,prob__Organic phosphoric acids and derivatives,prob__Organic sulfonic acids and derivatives,prob__Organic sulfuric acids and derivatives,prob__Organic thiophosphoric acids and derivatives,prob__Organochlorides,prob__Organometalloid compounds,prob__Organonitrogen compounds,prob__Organooxygen compounds,prob__Other non-metal halides,prob__Oxanes,prob__Oxathianes,prob__Oxazinanes,prob__Oxazolopyridines,prob__Oxepanes,prob__Peptidomimetics,prob__Phenanthrenes and derivatives,prob__Phenol esters,prob__Phenol ethers,prob__Phenols,prob__Phenylpropanoic acids,prob__Piperidines,prob__Polypeptides,prob__Prenol lipids,prob__Pteridines and derivatives,prob__Purine nucleosides,prob__Purine nucleotides,prob__Pyranopyridines,prob__Pyrans,"prob__Pyrazolo[3,4-d]pyrimidine glycosides",prob__Pyrazolopyrimidines,prob__Pyrenes,prob__Pyridine nucleotides,prob__Pyridines and derivatives,prob__Pyrimidine nucleosides,prob__Pyrimidine nucleotides,prob__Pyrroles,prob__Pyrrolidines,prob__Pyrrolines,prob__Pyrrolizines,prob__Pyrrolopyrimidines,prob__Quinolines and derivatives,prob__Rhoeadine alkaloids,prob__Ribonucleoside 3'-phosphates,prob__Saccharolipids,"prob__Saxitoxins, gonyautoxins, and derivatives",prob__Sphingolipids,prob__Sterigmatocystins,prob__Steroids and steroid derivatives,prob__Stilbenes,prob__Sulfamic acid derivatives,prob__Sulfoxides,prob__Tannins,prob__Tetracyclines,prob__Tetrahydroisoquinolines,prob__Tetralins,prob__Tetrapyrroles and derivatives,prob__Thiadiazines,prob__Thiazines,prob__Thienopyrimidines,prob__Thienothiazines,prob__Thioethers,prob__Thiolanes,prob__Thiols,prob__Thiophenes,prob__Triazinanes,prob__Triazines,prob__Triazole ribonucleosides and ribonucleotides,prob__Trithiolanes,prob__Tropane alkaloids,prob__Tropones,prob__Unsaturated hydrocarbons,prob__Vinyl halides,prob__Yohimbine alkaloids
IK_ABDMBNAKYBUEEX-QCLAVDOMSA-N,Tropane alkaloids,Tropane alkaloids,0.85225075,4.766987e-06,7.187645e-12,1.0546717e-08,4.272376e-09,2.3270454e-09,1.1902571e-07,2.103224e-06,2.044591e-08,0.000104215185,0.0028978635,2.2711806e-09,0.0005659502,7.0224964e-08,1.5533201e-06,1.9832605e-06,3.0439505e-05,1.357065e-07,4.3364926e-10,4.770675e-08,5.754423e-06,3.704726e-05,3.6146117e-05,3.9928963e-08,4.191651e-07,3.8922053e-11,1.540697e-08,9.472915e-07,1.0441912e-08,7.932872e-07,1.7202288e-05,3.252299e-05,1.8555248e-07,1.6369047e-11,5.2180167e-09,8.9960515e-05,3.5759203e-06,5.3738822e-11,1.1462048e-05,8.420163e-09,1.8709601e-06,1.891467e-05,6.443889e-05,5.057478e-08,4.3358433e-12,4.8212767e-09,0.00023753823,1.2764588e-09,4.3675877e-10,2.6714424e-06,0.0002770926,0.0005427859,0.00038877843,1.2991224e-05,2.5574367e-09,1.3887778e-11,1.1223232e-09,0.0019345022,1.0382319e-07,2.997381e-07,4.538206e-13,2.9879366e-11,9.877156e-09,0.00015228274,0.0015762234,8.8100566e-10,3.835456e-13,0.00037029083,1.7410285e-06,1.3039489e-06,1.2211996e-05,2.581909e-05,2.3366855e-11,1.8930479e-07,8.988191e-06,4.9406395e-07,7.132646e-09,2.733369e-07,4.1188555e-06,3.1922678e-08,1.707042e-09,3.3637604e-12,9.464644e-05,0.00016831007,1.6921853e-05,0.00022342951,0.0026323746,1.0975823e-05,2.846833e-07,8.60805e-08,3.6204237e-13,1.8231627e-10,1.5502766e-09,2.6898178e-10,3.3941463e-09,3.152186e-10,5.2410498e-12,5.099925e-08,1.9945928e-07,0.00012395078,1.4693411e-05,3.9420085e-11,5.7376736e-05,8.0672305e-07,2.1676968e-05,0.001973592,4.5409468e-11,1.6811092e-07,0.00055997365,0.0035430172,0.0014529709,7.851484e-06,2.3125282e-09,9.817509e-08,0.0026887257,1.8005625e-09,1.5113031e-05,1.6544746e-09,1.5934029e-10,1.6622796e-05,1.1231501e-07,4.8040107e-07,0.0002627178,0.10074241,1.4003117e-10,1.1062983e-09,7.677197e-05,2.2671288e-06,2.8315221e-12,4.9697096e-06,0.004240993,8.910167e-10,1.0847527e-07,0.00029848315,1.7781181e-07,3.2374248e-06,1.2774552e-05,3.090171e-08,0.00016370587,0.0032147672,0.0060127787,5.2643414e-09,7.5859996e-10,3.6730287e-07,1.75489e-11,9.21826e-09,7.2461537e-10,9.9409536e-11,4.372599e-09,1.4275962e-09,8.135345e-14,2.0160337e-06,0.0030398339,2.6444166e-06,1.5952832e-05,2.7467977e-09,1.3206293e-05,3.834806e-07,7.47739e-12,3.110839e-12,8.138454e-07,7.471941e-07,6.690865e-11,0.0014880386,2.1885646e-05,0.0005172665,0.00041744835,4.1590276e-05,5.5647433e-08,3.576799e-05,0.00021362594,0.85225075,1.3244674e-05,0.0036540977,0.0001281243,2.722615e-10
IK_ABXDBVMGRKZFRC-IOSLPCCCSA-N,Purine nucleosides,Purine nucleosides,0.96778685,0.00071531243,1.3240201e-14,2.9323966e-13,0.0003750681,6.482074e-13,0.00020015654,2.358807e-08,1.3538967e-10,2.1036915e-07,7.330699e-08,9.994543e-13,1.8503535e-09,1.6119628e-09,1.0718328e-08,2.1017221e-09,1.4555601e-08,5.577665e-09,4.0067547e-11,1.194208e-10,3.2160568e-07,5.986901e-07,1.3072758e-09,2.478908e-07,3.2777494e-05,4.464716e-09,3.3206615e-09,1.3232654e-10,8.351548e-06,5.4535114e-09,6.9897546e-06,1.2576988e-05,2.1422933e-08,1.703577e-11,3.660618e-08,2.7131053e-09,2.8545378e-08,6.823739e-09,1.3087852e-13,2.0983954e-11,6.097903e-12,9.559335e-05,2.0294658e-05,5.3955274e-10,7.3751494e-10,4.540815e-13,2.0207728e-11,4.215015e-09,6.0289618e-09,1.2270278e-09,1.07686644e-10,5.2015543e-09,3.7847673e-07,2.6594128e-08,7.071802e-12,4.7870683e-11,1.4253143e-07,1.6651404e-06,9.28793e-08,1.0353716e-06,1.6077385e-08,6.530806e-10,2.109822e-14,1.5510798e-08,6.504393e-09,0.00018576003,3.1023283e-05,4.0074166e-05,8.7426235e-07,1.5256926e-05,1.2134372e-05,3.3634606e-12,6.204126e-11,0.00018047112,2.8594597e-11,1.0996573e-09,4.7701336e-11,9.515896e-12,1.660704e-05,9.962037e-13,4.132818e-06,1.1567153e-11,2.0543453e-06,1.8850796e-08,3.431479e-09,7.0511966e-08,5.759899e-10,5.251025e-06,1.22240325e-08,2.0523457e-10,3.5941497e-13,2.2840491e-13,1.3058481e-07,2.3611958e-13,5.315628e-10,1.3357976e-10,3.1184254e-13,3.8890004e-08,0.0057899435,6.001212e-08,1.5216979e-11,8.641861e-08,0.0013848977,0.003467773,0.00045263127,3.0910675e-07,1.2310264e-10,1.1770886e-11,6.142835e-08,0.0018840653,1.7432832e-07,3.015814e-05,1.0061354e-08,7.1853464e-08,0.00015173573,4.6239896e-07,1.6180611e-10,5.5432064e-13,2.4417982e-11,1.02636614e-10,5.818985e-07,1.52033e-09,3.2976631e-12,4.48113e-09,1.1072687e-15,3.0224086e-08,0.00067843916,0.96778685,9.506669e-05,2.9549958e-09,0.00025426465,0.0033547017,6.0809544e-09,1.1083992e-11,4.9624966e-09,9.688924e-10,0.0039299023,5.9022903e-05,2.0754226e-07,1.0296731e-08,3.6850406e-07,5.3700403e-12,1.2993038e-09,1.2731553e-07,3.7612597e-09,0.00031267962,2.9826573e-13,5.652065e-12,3.5666652e-08,1.9107065e-10,9.455644e-13,7.078851e-11,4.5184155e-08,1.5282096e-08,5.973063e-08,1.3434272e-10,4.7955905e-07,8.779812e-11,3.5539866e-08,3.3808522e-12,1.5420136e-06,6.8115804e-07,2.8565472e-12,5.5242913e-06,5.9651784e-10,9.8457186e-08,7.6536315e-09,1.0794694e-11,5.2791734e-06,0.0073389933,1.9222082e-08,2.0976662e-08,5.7537627e-06,0.0006891986,0.0003513637,1.461896e-11
IK_ADUKCCWBEDSMEB-NSHDSACASA-N,Phenols,Phenols,0.84097797,4.0119436e-15,2.9811375e-16,4.9320843e-11,8.224029e-16,3.0608196e-14,5.323024e-20,1.8648574e-13,2.3240045e-07,7.004937e-10,6.85191e-15,7.6403737e-19,3.477646e-09,3.6898995e-10,2.4428492e-11,3.239167e-13,8.51734e-12,7.049057e-05,2.5334284e-13,4.537738e-13,1.7472546e-15,6.8000845e-06,4.5552624e-06,5.922725e-11,0.00030644672,1.08286335e-14,5.7907446e-08,2.5207123e-10,2.5325308e-12,2.991114e-10,5.3846958e-11,6.8790724e-14,5.773419e-08,2.063371e-20,1.5186336e-20,4.1418424e-21,1.2666593e-11,1.789878e-14,2.8718405e-09,8.29612e-09,6.045323e-08,2.423499e-13,4.5380984e-05,9.373625e-17,6.279435e-18,2.5165087e-10,2.7595212e-07,1.577865e-12,1.1844907e-11,2.6622628e-12,4.9320303e-10,7.3603036e-14,1.7652277e-09,4.5144381e-13,9.054877e-19,9.889598e-20,2.704817e-23,4.4224726e-16,7.750376e-13,4.115155e-14,5.305615e-18,8.622246e-06,1.624616e-10,9.6491476e-08,3.2777862e-06,2.3962522e-16,2.8508678e-16,3.191551e-14,8.5710744e-11,7.104741e-17,6.156456e-17,3.9979172e-16,4.6637793e-16,2.7622685e-10,2.1677903e-10,2.0469436e-08,9.205248e-11,1.5935475e-15,3.803487e-14,2.252711e-09,1.2415892e-07,1.5869535e-15,2.3937756e-09,3.5470138e-13,1.4845718e-10,1.9866748e-14,3.25978e-10,8.243928e-12,3.7454625e-14,8.636718e-07,2.6877425e-16,6.5760776e-13,1.413179e-11,5.754651e-16,0.00068498874,3.0677104e-14,6.725098e-12,5.642971e-08,4.3281557e-17,1.5159787e-14,4.51357e-16,3.1359648e-17,1.6294981e-13,1.4579381e-11,7.832579e-11,0.00020084591,1.220415e-12,2.39966e-12,2.8837498e-14,7.483463e-13,7.282076e-07,1.6342141e-16,1.53243e-07,4.2788454e-15,1.3207705e-14,4.0668722e-17,8.545805e-11,4.889291e-18,2.9718006e-11,7.1771856e-06,0.15632473,0.84097797,4.5155713e-07,1.6781437e-11,3.6557032e-23,1.0299774e-07,4.36385e-13,2.4603541e-09,4.168898e-15,1.621349e-15,2.1077879e-06,5.6009085e-14,2.0350758e-14,4.4857403e-11,3.8507889e-10,8.3652085e-05,4.9438274e-08,2.9545468e-14,1.6164804e-14,1.3162371e-09,8.603316e-09,2.5459065e-13,1.3896638e-13,1.7828409e-06,1.349102e-16,1.10438624e-16,8.333288e-18,2.218536e-19,6.047034e-18,3.4150882e-09,1.4341777e-14,2.4487252e-05,1.8084517e-12,2.2433196e-10,0.0012431918,4.7517155e-18,3.4940065e-10,2.5570143e-11,5.4036384e-18,6.603571e-19,3.2269204e-13,3.23213e-14,3.1896796e-16,5.9096425e-16,2.2269664e-17,2.4660267e-15,7.050602e-11,4.9339364e-19,3.6188742e-18,1.7878334e-11,3.092728e-13,1.0416492e-11,1.6280244e-07,5.8710575e-10,3.8267475e-12,8.052265e-16
IK_AEAMHDRXCYEOCU-HTDYWKJCSA-N,Glycerophospholipids,Glycerophospholipids,0.9998895,8.875257e-12,7.418922e-12,1.6818185e-13,6.29706e-10,3.4770028e-14,3.742649e-08,1.5644724e-10,1.8980174e-08,5.0664084e-13,3.645411e-14,2.4343904e-11,4.710268e-13,2.0255513e-06,6.867434e-11,3.4617037e-14,1.5453501e-13,1.2521613e-05,4.815147e-10,7.133323e-11,7.1505926e-12,1.3459889e-11,5.411505e-13,6.1046294e-12,5.3124687e-09,7.334193e-09,1.9195106e-13,2.288484e-13,6.21118e-12,1.8520968e-14,2.103901e-12,4.537789e-15,4.7874794e-11,1.4207273e-09,1.2985785e-12,7.6000117e-13,1.7315426e-05,3.5155676e-10,1.6885835e-18,5.74349e-13,1.2229581e-12,3.4971822e-14,6.4106525e-09,4.2443528e-11,1.3955664e-10,1.6104876e-13,1.2211376e-16,3.547453e-11,1.4292507e-07,3.634243e-09,8.0336025e-16,1.1747515e-15,2.7345393e-14,3.372325e-16,1.4541038e-15,8.741509e-12,1.476519e-10,4.3877903e-13,1.5296123e-08,3.108035e-05,2.0713001e-07,8.562419e-06,7.80203e-12,1.4988056e-12,1.3012947e-14,1.4996953e-06,0.9998895,1.3958937e-14,1.0905842e-12,1.7206634e-14,3.2736754e-11,7.913975e-15,6.29176e-08,1.985863e-09,1.8817502e-15,5.5690543e-13,8.427362e-10,5.6320145e-13,6.296117e-12,7.162324e-14,2.3061145e-07,3.0611567e-09,1.780212e-08,3.693787e-15,8.719366e-15,5.9184855e-14,1.7158208e-09,4.4056377e-12,2.0239213e-10,9.425862e-09,9.798546e-08,6.9196133e-09,3.1905758e-09,5.0680155e-12,1.0155475e-09,1.0146467e-10,3.163958e-10,7.1000636e-12,2.074464e-10,5.2989713e-12,6.887933e-16,5.3216496e-08,5.978302e-13,1.0743503e-08,3.212213e-07,6.79935e-10,1.7054754e-08,1.0063713e-16,1.6761432e-14,1.0129583e-05,5.3607164e-07,3.6294943e-11,2.4157672e-12,1.3281398e-15,2.2793559e-11,1.4065757e-11,5.7826135e-16,2.831669e-09,2.698514e-10,1.3373832e-14,8.4545476e-08,6.156115e-11,1.0282202e-13,1.7567622e-12,6.850338e-10,7.7838085e-06,1.0067439e-08,9.589398e-08,3.848037e-07,1.4735866e-15,9.609487e-11,1.4198279e-09,1.1792837e-12,1.0085514e-14,2.6627855e-10,1.5704159e-10,5.9552374e-08,8.510036e-09,3.0315205e-11,4.934433e-14,5.2216477e-15,2.6269446e-13,2.2547263e-11,1.1848053e-06,7.7249755e-11,1.9406182e-10,3.2487476e-13,1.2145537e-10,6.5086474e-06,3.4468632e-12,9.059176e-06,3.192216e-11,2.0772905e-14,3.2917466e-14,5.118983e-11,1.0669976e-10,4.1314242e-13,4.441431e-11,4.1462545e-07,1.112633e-12,3.4565307e-14,3.4589072e-13,3.3233433e-12,1.8744943e-13,7.208396e-15,2.465196e-15,6.763246e-15,7.636388e-15,1.3819658e-12,2.1670178e-11,2.2660334e-16,1.5267578e-13,1.1499328e-12,1.0519866e-11,9.941736e-15,2.9086643e-11
IK_AEFNZGGBWOQYID-KQPZCCJBSA-N,Prenol lipids,Prenol lipids,0.9863477,1.9311465e-14,3.7566672e-11,3.8495682e-12,1.6787224e-13,1.6044985e-10,2.652587e-13,2.6022426e-14,1.6905028e-08,2.6658721e-08,2.6490019e-17,2.0445631e-13,1.3747058e-10,6.595659e-11,7.98219e-12,2.9689254e-14,1.6973178e-14,3.2459309e-06,9.782758e-13,3.5039132e-13,2.6251845e-14,2.9613558e-08,7.916992e-08,4.1556505e-11,1.1834122e-05,1.9988444e-12,3.6231577e-11,6.332847e-09,9.4130355e-12,1.4213122e-13,6.3316904e-12,3.8328868e-15,2.086302e-08,5.2097317e-14,2.1525434e-13,1.2712316e-19,4.1473247e-09,4.4867652e-13,6.0364506e-13,1.3347368e-08,3.7237409e-09,2.4401566e-13,2.2082611e-08,1.4149249e-11,6.5714955e-12,2.4326863e-11,4.4413195e-11,1.2549097e-12,1.6396535e-09,3.9302322e-14,9.707392e-12,2.3745976e-15,8.135155e-12,1.8954037e-13,1.39667045e-11,5.4792498e-14,2.4440272e-13,4.3847812e-15,2.828606e-10,8.008222e-08,6.3999023e-12,0.011637293,8.462188e-09,7.561665e-09,4.2586702e-12,1.9428418e-08,9.4498284e-07,1.8817005e-14,4.4469775e-13,5.405667e-16,6.400652e-14,2.2399523e-13,2.1288781e-13,5.0721146e-12,8.742804e-13,4.7098514e-10,6.127122e-11,3.559832e-13,3.1423981e-09,5.45103e-11,4.020086e-05,2.8486058e-10,8.936854e-11,2.4032315e-14,1.19515e-12,2.439165e-13,5.8908416e-12,5.8579346e-08,2.4161433e-09,1.6008596e-06,4.882143e-08,7.5983306e-05,8.31238e-08,1.247106e-10,1.290889e-07,2.2410843e-06,1.1438095e-05,3.6718162e-10,3.4137563e-12,5.3219695e-13,2.7407639e-17,1.3425693e-13,3.3241287e-12,4.185148e-06,2.5298142e-12,3.0544328e-08,5.645002e-10,1.3456354e-13,3.880427e-12,1.14564e-11,7.72208e-05,8.480392e-14,7.0937655e-05,9.315524e-14,1.5875554e-13,2.7107341e-14,1.6891932e-09,2.91751e-14,1.2195433e-08,1.9718636e-09,6.430153e-05,0.00032913513,6.7317753e-12,2.0193552e-14,1.3042781e-15,0.9863477,7.795594e-14,7.9473184e-10,6.861789e-11,3.7352285e-13,3.7001011e-09,8.328086e-13,1.887502e-14,3.0440812e-15,3.0566576e-09,7.519133e-10,1.6788941e-07,2.899983e-11,3.279327e-13,1.4681087e-13,3.4360318e-12,4.6976815e-12,4.4986957e-12,2.8831936e-08,2.0725353e-12,1.7350856e-13,2.594373e-10,2.7893064e-15,1.5116907e-08,5.3577396e-09,2.6848284e-05,1.8924719e-06,3.6586728e-14,9.295149e-10,0.0012915665,5.875653e-14,4.217992e-12,2.4832041e-11,4.465631e-07,6.232364e-15,4.8910386e-14,1.15852e-13,7.6927465e-14,8.799038e-15,2.923834e-17,1.189658e-15,1.08999486e-13,1.2342192e-17,6.5643036e-16,7.932646e-13,7.128109e-12,3.1900652e-12,2.5451688e-10,5.181534e-08,5.4364775e-13,5.0248973e-14
IK_AEOYRSISBCASMX-UHFFFAOYSA-N,Fatty Acyls,Organooxygen compounds,0.40188202,6.793374e-07,5.346168e-05,3.982921e-06,1.4564205e-06,0.000958656,2.3762377e-05,9.013051e-06,1.8297063e-05,0.00039813796,2.417782e-07,0.00016813997,0.0012458203,1.51553795e-05,4.4753356e-06,2.8407057e-06,1.161236e-06,0.0018917767,1.8681967e-06,5.2915707e-06,1.675064e-06,9.297825e-06,0.00014877655,1.4077957e-06,3.760238e-06,1.6310825e-06,7.588779e-08,5.132713e-05,6.508386e-07,9.2255476e-08,2.9165142e-06,4.944045e-08,4.3783652e-06,3.0239025e-05,0.00024551927,4.1673243e-06,0.018583491,2.3994903e-07,2.4635233e-06,0.0002552608,0.00018855078,1.1256438e-06,1.1450042e-05,3.6642898e-05,8.251271e-06,5.4183383e-06,3.9199847e-05,4.904825e-07,2.8729646e-05,3.87804e-06,1.4476128e-05,5.33076e-06,6.334764e-06,5.405961e-06,0.00058109226,3.5254387e-05,0.00010229253,3.9831135e-05,0.00033466954,0.34712443,8.3244237e-07,0.00029811778,0.0003184114,5.5923e-05,1.0405977e-06,0.0003133039,0.00074020296,4.017511e-06,8.107395e-08,1.9252921e-07,2.4668452e-06,0.0014926089,5.0333216e-07,3.7923314e-07,4.484461e-06,8.533254e-06,5.485783e-05,0.00016979591,0.00014103153,3.2603593e-06,9.816472e-06,6.0761495e-06,2.597424e-05,3.6880222e-06,3.2562918e-06,4.1609444e-05,0.0009910093,0.00030930302,0.00019862648,0.0005271813,0.00030038776,0.005214499,5.8977974e-05,0.0005946416,7.7291287e-07,0.00025394175,0.0004365513,4.1881594e-07,4.7659464e-06,1.40952e-05,1.138577e-06,2.158792e-06,1.1146213e-05,0.00012560806,2.645696e-06,3.5178284e-05,1.8616598e-05,1.8752099e-06,0.00010570725,0.001252205,0.40188202,1.353756e-05,6.329268e-06,9.61359e-07,7.0802494e-06,8.0366533e-07,3.595383e-05,0.0005942442,1.934716e-05,1.1185074e-06,1.930743e-06,4.620087e-05,3.7567705e-05,3.1952208e-05,0.0014775688,0.0044348524,1.509558e-06,8.408661e-06,2.3935675e-06,3.9165734e-05,2.7269161e-06,4.2308265e-08,3.829412e-07,6.96437e-07,0.00011054195,1.909884e-06,2.7976155e-05,9.50297e-06,0.00023422361,1.488363e-06,8.454886e-07,1.0344843e-05,2.6517205e-06,1.131276e-05,1.4574653e-06,2.1654666e-06,0.006098588,2.1563568e-05,0.09782689,2.3802713e-06,0.09828436,0.0011887054,1.2277175e-06,4.827894e-05,0.000109850975,3.265103e-05,1.4746581e-06,4.4090222e-05,7.143866e-05,6.1664578e-06,2.746413e-07,1.2358299e-06,8.419936e-06,3.9293213e-06,3.2648773e-06,2.6345017e-06,1.6623377e-06,9.270785e-06,5.344766e-07,2.766201e-07,9.132435e-06,0.0001564181,3.803857e-07,0.00011280952,1.4923233e-07,4.463371e-06
IK_AERBNCYCJBRYDG-RGBJRUIASA-N,Organonitrogen compounds,Organonitrogen compounds,0.9991565,2.7139515e-09,1.9921507e-17,1.8443518e-16,5.0047386e-11,4.9805148e-14,7.1047715e-08,4.370301e-11,9.234124e-14,1.4002131e-09,2.673952e-08,4.270616e-12,4.1451074e-09,8.424008e-11,4.4002618e-11,3.8307925e-12,1.9255245e-11,1.6365568e-08,5.84399e-16,9.946815e-14,1.11109344e-10,2.3810195e-10,1.9900604e-11,1.2337365e-12,3.069267e-10,5.3080444e-14,2.8341646e-15,2.8040924e-14,1.0593667e-12,6.644548e-14,7.7616254e-11,8.8497916e-12,7.3400064e-13,1.29101645e-14,2.4418032e-09,0.00011495767,1.5263782e-05,5.330054e-16,8.244968e-15,2.6300254e-13,1.874254e-12,9.805814e-11,7.3952338e-09,1.6864467e-12,4.8144603e-15,8.3466404e-16,4.124533e-12,8.865558e-15,1.3524919e-13,1.1137233e-08,7.1025255e-11,2.852339e-10,1.0746598e-10,1.669045e-12,7.727388e-14,3.650457e-15,3.94025e-10,5.041691e-06,3.4596612e-10,8.3870385e-05,5.817103e-15,1.2301174e-13,1.5211913e-15,1.0851894e-10,2.483502e-10,1.0163988e-06,5.2944578e-09,8.682298e-08,6.990434e-12,4.156678e-11,1.3865561e-08,3.355151e-10,7.6103793e-16,5.448597e-10,2.7823997e-13,4.1887237e-13,9.639335e-13,6.231727e-12,5.618727e-09,1.7308179e-16,1.5746127e-11,6.81906e-17,1.7934005e-07,1.2190551e-10,2.341912e-13,4.7822577e-06,3.939868e-06,2.4088404e-08,1.4296576e-10,4.1857972e-11,6.1545884e-17,1.4685052e-13,3.2769254e-12,2.3244392e-14,4.0185212e-15,3.1224015e-15,3.0956186e-17,1.4974775e-13,6.242669e-09,6.486922e-08,3.4525158e-10,2.9455297e-12,1.0518097e-06,8.220113e-07,3.5279828e-07,1.7999519e-06,4.297249e-14,5.357168e-15,2.6879015e-08,0.9991565,0.0004967443,2.8533703e-08,8.517537e-15,1.1208745e-13,1.1052645e-05,3.7350214e-12,1.4410258e-12,5.5733265e-11,1.7694467e-14,5.07596e-13,2.9250623e-11,2.2855879e-11,1.2910241e-10,6.698174e-05,2.8092184e-12,2.4157812e-10,3.0155913e-06,1.146235e-07,1.1433699e-13,1.8039711e-10,2.5742298e-07,2.435102e-12,1.9566744e-12,1.09334755e-11,6.0053056e-12,5.0184817e-12,2.8739416e-07,1.350419e-10,5.94654e-07,4.3761608e-09,3.5951893e-09,6.6172886e-15,1.7969447e-14,3.690094e-11,3.5500686e-15,6.5164256e-11,1.1530746e-12,2.914784e-13,1.9928516e-06,4.2264845e-16,6.911144e-15,4.154972e-12,7.491746e-09,1.2475772e-12,1.4455999e-10,9.224276e-12,4.0612e-12,1.0924756e-12,5.459063e-13,8.8626794e-16,3.5918321e-12,6.2577044e-12,1.5328115e-16,1.58241e-08,3.2334307e-10,1.04368905e-08,3.557383e-11,2.7622535e-09,5.6867202e-11,2.355204e-08,6.612899e-11,5.765864e-06,8.816034e-11,2.3276265e-05,1.0941915e-09,1.1678477e-14
